rxns	MEAN_M145_21	MEAN_M145_29	MEAN_M145_33	MEAN_M145_37	MEAN_M145_41	MEAN_M145_45	MEAN_M145_49	MEAN_M145_53	MEAN_M145_57	MEAN_M1152_33	MEAN_M1152_41	MEAN_M1152_45	MEAN_M1152_49	MEAN_M1152_53	MEAN_M1152_57	MEAN_M1152_61	MEAN_M1152_65	STDEV_M145_21	STDEV_M145_29	STDEV_M145_33	STDEV_M145_37	STDEV_M145_41	STDEV_M145_45	STDEV_M145_49	STDEV_M145_53	STDEV_M145_57	STDEV_M1152_33	STDEV_M1152_41	STDEV_M1152_45	STDEV_M1152_49	STDEV_M1152_53	STDEV_M1152_57	STDEV_M1152_61	STDEV_M1152_65	Z_M145_29h_vs_M145_45h	Z_M145_29h_vs_M1152_41h	Z_M1152_41h_vs_M1152_57h	Z_M145_45h_vs_M1152_57h
SDPDS	3.673004e-03	3.191514e-03	2.505385e-03	3.938696e-04	4.092444e-04	4.189050e-04	1.850513e-04	2.009557e-04	2.134033e-04	3.282426e-03	2.482477e-03	2.051061e-03	1.851283e-03	3.880500e-04	4.183783e-04	4.979732e-04	5.048748e-04	1.288585e-04	2.749585e-04	3.380262e-04	3.089896e-04	3.296126e-04	3.309267e-04	2.653651e-04	3.347088e-04	3.526405e-04	2.204123e-04	3.840118e-04	3.778406e-04	3.476270e-04	3.963718e-04	2.507892e-04	3.902626e-04	4.026407e-04	100	100	100	100
SDPTA	-3.673004e-03	-3.191514e-03	-2.505385e-03	-3.938696e-04	-4.092444e-04	-4.189050e-04	-1.850513e-04	-2.009557e-04	-2.134033e-04	-3.282426e-03	-2.482477e-03	-2.051061e-03	-1.851283e-03	-3.880500e-04	-4.183783e-04	-4.979732e-04	-5.048748e-04	1.288585e-04	2.749585e-04	3.380262e-04	3.089896e-04	3.296126e-04	3.309267e-04	2.653651e-04	3.347088e-04	3.526405e-04	2.204123e-04	3.840118e-04	3.778406e-04	3.476270e-04	3.963718e-04	2.507892e-04	3.902626e-04	4.026407e-04	-100	-100	-100	-100
SERD_L	9.234994e-06	4.566433e-06	1.507317e-05	1.316743e-05	0	1.459180e-05	1.300665e-05	1.177262e-05	1.061675e-05	5.446342e-06	6.374836e-06	1.728346e-05	1.210604e-05	7.240859e-06	7.832516e-06	3.352000e-06	3.656113e-06	2.466682e-04	2.282988e-04	4.349244e-04	3.970083e-04	0	3.928895e-04	3.474087e-04	3.396763e-04	3.355966e-04	1.924995e-04	2.601995e-04	4.986939e-04	3.492963e-04	2.977729e-04	2.768381e-04	1.749021e-04	1.869236e-04	-100	-100	-100	100
SERTRS	3.666037e-03	3.174626e-03	2.482316e-03	3.726077e-04	3.855901e-04	3.969461e-04	1.683295e-04	1.754538e-04	1.874431e-04	3.268348e-03	2.456133e-03	2.025822e-03	1.824909e-03	3.584068e-04	4.042785e-04	4.676531e-04	4.727849e-04	3.930479e-06	6.696080e-06	7.706103e-06	1.681763e-06	1.610117e-06	1.757752e-06	7.011312e-07	7.295265e-07	8.105156e-07	5.206560e-06	7.969329e-06	9.093860e-06	6.399500e-06	1.623452e-06	1.913139e-06	2.049374e-06	2.107047e-06	100	100	100	-100
SHCHCC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHCHD2	4.457644e-05	3.860122e-05	3.018321e-05	4.530647e-06	4.688505e-06	4.826586e-06	2.046768e-06	2.133394e-06	2.279176e-06	3.974082e-05	2.986485e-05	2.463257e-05	2.218961e-05	4.357974e-06	4.915742e-06	5.686333e-06	5.748732e-06	4.779186e-08	8.141962e-08	9.370080e-08	2.044906e-08	1.957789e-08	2.137303e-08	8.525262e-09	8.870530e-09	9.855300e-09	6.330810e-08	9.690144e-08	1.105749e-07	7.781342e-08	1.974003e-08	2.326242e-08	2.491894e-08	2.562021e-08	100	100	100	-100
SHCHF	4.457644e-05	3.860122e-05	3.018321e-05	4.530647e-06	4.688505e-06	4.826586e-06	2.046768e-06	2.133394e-06	2.279176e-06	3.974082e-05	2.986485e-05	2.463257e-05	2.218961e-05	4.357974e-06	4.915742e-06	5.686333e-06	5.748732e-06	4.779186e-08	8.141962e-08	9.370080e-08	2.044906e-08	1.957789e-08	2.137303e-08	8.525262e-09	8.870530e-09	9.855300e-09	6.330810e-08	9.690144e-08	1.105749e-07	7.781342e-08	1.974003e-08	2.326242e-08	2.491894e-08	2.562021e-08	100	100	100	-100
SHK3Dr	4.841678e-03	4.198192e-03	3.289815e-03	5.027807e-04	5.210753e-04	5.356999e-04	2.305369e-04	2.399694e-04	2.557394e-04	4.318181e-03	3.249631e-03	2.681363e-03	2.413651e-03	4.789799e-04	5.376007e-04	6.210052e-04	6.295397e-04	7.461779e-05	1.303376e-04	1.668984e-04	1.297791e-04	1.269240e-04	1.297942e-04	9.330815e-05	9.392018e-05	9.825469e-05	9.439362e-05	1.359931e-04	1.388495e-04	9.433894e-05	9.825506e-05	7.018921e-05	7.228873e-05	8.944904e-05	100	100	100	-100
SHKK	4.841678e-03	4.198192e-03	3.289815e-03	5.027807e-04	5.210753e-04	5.356999e-04	2.305369e-04	2.399694e-04	2.557394e-04	4.318181e-03	3.249631e-03	2.681363e-03	2.413651e-03	4.789799e-04	5.376007e-04	6.210052e-04	6.295397e-04	7.461779e-05	1.303376e-04	1.668984e-04	1.297791e-04	1.269240e-04	1.297942e-04	9.330815e-05	9.392018e-05	9.825469e-05	9.439362e-05	1.359931e-04	1.388495e-04	9.433894e-05	9.825506e-05	7.018921e-05	7.228873e-05	8.944904e-05	100	100	100	-100
SHSL1	9.019932e-06	4.638542e-06	3.949090e-06	2.508010e-06	1.801994e-07	1.842435e-07	1.505970e-06	2.507325e-06	5.091895e-06	5.558938e-06	3.560468e-06	7.074983e-06	8.902256e-06	7.246550e-06	1.923260e-06	4.113897e-06	5.700993e-06	2.137788e-04	1.692405e-04	1.322454e-04	1.060596e-04	7.355469e-06	7.520205e-06	7.026228e-05	9.054558e-05	1.397134e-04	1.634225e-04	1.190323e-04	2.157834e-04	2.087191e-04	2.045026e-04	8.110879e-05	1.270843e-04	1.503537e-04	100	100	100	-100
SHSL2	2.838363e-03	2.461841e-03	1.923047e-03	2.907109e-04	2.999696e-04	3.091102e-04	1.319246e-04	1.372746e-04	1.461587e-04	2.528759e-03	1.905746e-03	1.567721e-03	1.411682e-03	2.805902e-04	3.141144e-04	3.635530e-04	3.657527e-04	1.489080e-04	1.562897e-04	8.527503e-05	7.142841e-05	5.830710e-05	6.326441e-05	5.656371e-05	5.109644e-05	4.228972e-05	9.276378e-05	1.237406e-04	7.783786e-05	8.771957e-05	8.722214e-05	5.346044e-05	7.195314e-05	2.271033e-05	100	100	100	-100
SHSL4r	6.771924e-06	2.736388e-06	1.445995e-06	1.244611e-06	2.063214e-06	2.193519e-06	7.312303e-07	2.081000e-06	2.503796e-06	1.122458e-06	6.494552e-06	3.031993e-06	0	0	2.355833e-06	3.703010e-06	0	1.979455e-04	1.368058e-04	1.022473e-04	8.079641e-05	1.031504e-04	1.096650e-04	5.170579e-05	8.600178e-05	1.021966e-04	7.936980e-05	2.299181e-04	1.518129e-04	0	0	9.619493e-05	1.265792e-04	0	100	-100	100	-100
SLD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORB6PP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPMS	4.699180e-04	4.072765e-04	3.189214e-04	4.914323e-05	4.973991e-05	5.153964e-05	2.192130e-05	2.314922e-05	2.482319e-05	4.187029e-04	3.152169e-04	2.610202e-04	2.343239e-04	4.705439e-05	5.220741e-05	6.032363e-05	6.092739e-05	1.621372e-05	2.529037e-05	3.064903e-05	3.276155e-05	1.544954e-05	2.117540e-05	1.316787e-05	1.838855e-05	2.073761e-05	1.246918e-05	2.514710e-05	3.967197e-05	2.043156e-05	2.952141e-05	1.451822e-05	1.499111e-05	1.448289e-05	100	100	100	-100
SPODM	2.647020e+00	4.149212e-03	2.412168e-03	1.685748e-04	1.329344e-04	1.654485e-04	1.183830e-04	8.781657e-05	9.552599e-05	4.002478e-03	9.766066e-04	1.084354e-03	1.665107e-04	2.143486e-04	1.532866e-04	7.286349e-05	1.340683e-04	2.187887e-02	4.815801e-02	3.483883e-02	2.345614e-03	1.981359e-03	2.126451e-03	1.571797e-03	1.143605e-03	1.294026e-03	5.242077e-02	1.733998e-02	1.312223e-02	2.215905e-03	2.797916e-03	1.791603e-03	1.044903e-03	1.598315e-03	100	100	100	100
SPRMS	1.962081e-04	1.699075e-04	1.328547e-04	1.994214e-05	2.063697e-05	2.124475e-05	9.009075e-06	9.390370e-06	1.003204e-05	1.749236e-04	1.314534e-04	1.084230e-04	9.767003e-05	1.918210e-05	2.163718e-05	2.502902e-05	2.530368e-05	2.103611e-07	3.583774e-07	4.124344e-07	9.000878e-08	8.617424e-08	9.407576e-08	3.752488e-08	3.904461e-08	4.337919e-08	2.786576e-07	4.265224e-07	4.867078e-07	3.425043e-07	8.688792e-08	1.023921e-07	1.096835e-07	1.127702e-07	100	100	100	-100
SQLCYC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SQLCYC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSALx	3.872822e-06	4.375215e-05	4.009350e-05	4.116472e-05	4.080139e-05	3.728521e-05	1.957810e-05	3.394210e-05	3.091987e-05	1.354966e-05	6.409692e-05	5.014429e-05	8.789002e-06	5.387975e-05	3.230546e-05	1.901183e-05	2.673537e-05	1.836359e-04	8.914181e-04	9.775860e-04	9.329243e-04	8.531513e-04	8.504085e-04	5.906558e-04	7.777293e-04	7.742529e-04	3.686070e-04	1.213975e-03	1.097178e-03	3.590784e-04	1.078143e-03	7.068390e-04	5.340894e-04	6.684662e-04	100	-100	100	100
SSALy	6.659678e-06	2.697353e-05	1.980171e-05	5.012518e-06	1.524350e-05	1.847684e-05	2.355234e-05	6.157086e-06	2.479637e-05	3.521657e-06	1.672269e-05	0	8.410121e-06	1.647954e-05	1.247452e-05	1.386666e-05	1.890784e-05	2.526849e-04	7.523227e-04	6.645853e-04	3.544386e-04	5.176838e-04	5.744706e-04	6.539290e-04	3.275369e-04	7.322327e-04	2.490188e-04	6.825797e-04	0	4.204691e-04	6.726399e-04	5.091713e-04	5.659940e-04	6.682955e-04	100	100	100	100
SSBUTDH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STACHGALACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STRP6K	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUCD9	-2.701448e-06	-1.179842e-06	-9.123991e-07	-3.123716e-07	-1.417018e-07	-1.676366e-07	-6.186025e-08	-8.965689e-08	0	-1.210957e-06	0	0	0	-6.637694e-07	-3.249944e-07	0	-5.776647e-07	1.350591e-04	8.342740e-05	6.451636e-05	1.561702e-05	1.001983e-05	1.185370e-05	4.374180e-06	6.339699e-06	0	8.562757e-05	0	0	0	2.098285e-05	1.628508e-05	0	2.363470e-05	-100	-100	100	100
SUCOAS	-7.930682e-01	-3.646998e-01	-3.942781e-01	-4.350451e-01	-5.002385e-01	-5.569978e-01	-6.494341e-01	-7.268373e-01	-8.506072e-01	-3.678110e-01	-4.013787e-01	-3.758617e-01	-3.855498e-01	-6.404736e-01	-7.487488e-01	-8.929710e-01	-9.223207e-01	1.709561e-02	2.988002e-02	2.922280e-02	4.367545e-02	5.515583e-02	5.617779e-02	6.750197e-02	7.479092e-02	7.897694e-02	1.814381e-02	3.275650e-02	3.634067e-02	2.750800e-02	4.160539e-02	6.016598e-02	6.781782e-02	5.678912e-02	100	100	100	100
SUCR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SULR_syn	-5.718990e-06	-1.284433e-05	-1.161209e-05	3.779688e-06	1.384940e-05	5.068917e-06	2.039143e-05	-2.653571e-06	1.102279e-05	-3.844885e-03	-2.896951e-03	-2.370830e-03	-2.145862e-03	-4.187168e-04	-4.448204e-04	-5.461382e-04	-5.362284e-04	1.863426e-04	2.102942e-04	1.667073e-04	6.463026e-04	9.752628e-04	7.348714e-04	1.140266e-03	2.377590e-05	9.215458e-04	6.219180e-04	3.882950e-04	1.121126e-03	7.209749e-04	1.487595e-04	1.217814e-03	1.339316e-04	9.814394e-04	-100	100	-100	100
SULRi	4.374124e-03	3.784605e-03	2.962280e-03	4.536760e-04	4.828913e-04	4.847741e-04	2.247383e-04	2.105936e-04	2.393076e-04	6.114112e-05	4.338279e-05	5.701649e-05	3.905086e-05	1.616336e-05	4.184355e-05	1.686667e-05	3.339027e-05	1.962268e-04	2.514714e-04	2.418446e-04	6.547899e-04	9.840489e-04	7.430499e-04	1.142646e-03	8.446638e-05	9.254574e-04	6.144864e-04	3.539918e-04	1.108838e-03	7.128802e-04	8.201334e-05	1.215131e-03	9.630006e-05	9.770573e-04	100	100	100	100
TALA	-3.305847e-03	-2.804697e-03	-2.159735e-03	-3.225195e-04	-3.363352e-04	-3.129099e-04	-1.492143e-04	-1.548813e-04	-1.684043e-04	-2.947872e-03	-2.214312e-03	-1.803305e-03	-1.639232e-03	-2.901433e-04	-3.441379e-04	-4.049956e-04	-4.063900e-04	3.890844e-04	1.485517e-03	1.510010e-03	3.576897e-04	4.551274e-04	1.518075e-03	1.616040e-04	2.441422e-04	2.103168e-04	3.986023e-04	3.161452e-04	7.333571e-04	4.221830e-04	7.112256e-04	4.598004e-04	4.288663e-04	5.094914e-04	-100	-100	-100	100
TALAb	-2.725068e-05	4.024449e-06	3.044309e-05	8.360388e-06	-4.447228e-06	-3.545282e-05	-1.993102e-06	-1.976216e-06	-1.740509e-06	-1.080456e-05	-6.088972e-06	3.831494e-05	-9.882418e-06	-4.167769e-06	-1.082088e-05	-9.365562e-06	-1.015585e-05	3.770614e-04	1.033098e-03	1.321043e-03	4.001193e-04	4.811561e-05	1.439011e-03	2.704296e-05	2.906063e-05	2.797462e-05	4.162444e-04	3.512734e-04	1.414384e-03	2.260809e-04	5.199038e-05	1.013228e-04	7.277459e-05	7.251829e-05	100	100	100	-100
TAUDO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDP	8.742924e-08	3.619720e-07	3.998864e-07	2.459692e-07	2.605474e-07	0	5.899932e-07	3.161585e-07	3.421473e-07	2.754024e-07	2.190944e-07	6.837888e-07	7.265331e-07	0	1.264049e-06	7.025578e-07	1.074559e-06	6.182181e-06	1.809679e-05	1.999232e-05	1.739265e-05	1.842348e-05	0	2.950000e-05	2.235578e-05	2.419346e-05	1.376874e-05	1.549232e-05	2.790998e-05	2.965466e-05	0	4.467746e-05	3.512438e-05	4.385991e-05	100	100	-100	-100
TDPDRE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDPDRR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDPGDH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGBPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THCHDH	1.014035e-05	9.385933e-06	8.484522e-06	6.854456e-06	1.109565e-05	1.501792e-05	9.007761e-06	8.197649e-06	7.678304e-06	7.773129e-06	1.009686e-05	9.015023e-06	7.292170e-06	1.381821e-05	6.930345e-06	1.898886e-05	1.468135e-05	1.850310e-04	2.018274e-04	1.925767e-04	1.604419e-04	1.927407e-04	2.298339e-04	1.637676e-04	1.605250e-04	1.630397e-04	1.608053e-04	2.096565e-04	2.060203e-04	1.662032e-04	2.362089e-04	1.521074e-04	2.669118e-04	2.366244e-04	-100	-100	100	100
THDPLOR	-1.524545e-03	-1.234969e-03	-8.808445e-04	-5.932433e-05	-1.652636e-04	-6.247425e-06	5.514399e-05	-8.456896e-05	6.159538e-05	1.056422e-04	1.475642e-04	1.118102e-04	2.122058e-05	3.037894e-04	4.652729e-04	2.943186e-04	1.376225e-04	2.248364e-03	4.170952e-03	4.432625e-03	5.283034e-03	2.554082e-04	7.348284e-03	6.603520e-03	2.368200e-04	7.546588e-03	4.657340e-03	6.613259e-03	5.960043e-03	3.730269e-03	1.005219e-02	1.289960e-02	1.101200e-02	7.941701e-03	-100	-100	-100	-100
THDPS	3.673004e-03	3.191514e-03	2.505385e-03	3.938696e-04	4.092444e-04	4.189050e-04	1.850513e-04	2.009557e-04	2.134033e-04	3.282426e-03	2.482477e-03	2.051061e-03	1.851283e-03	3.880500e-04	4.183783e-04	4.979732e-04	5.048748e-04	1.288585e-04	2.749585e-04	3.380262e-04	3.089896e-04	3.296126e-04	3.309267e-04	2.653651e-04	3.347088e-04	3.526405e-04	2.204123e-04	3.840118e-04	3.778406e-04	3.476270e-04	3.963718e-04	2.507892e-04	3.902626e-04	4.026407e-04	100	100	100	100
THFAT	3.309030e-06	0	4.928899e-06	8.167637e-06	5.298727e-06	2.820636e-06	2.593264e-06	2.738381e-06	5.926981e-06	0	1.898471e-05	2.821473e-06	2.466110e-06	6.412981e-06	2.730697e-06	9.106316e-06	6.190251e-06	1.350636e-04	0	2.464226e-04	3.333757e-04	2.649098e-04	1.994491e-04	1.833715e-04	1.936327e-04	2.963194e-04	0	5.070831e-04	1.995082e-04	1.743803e-04	3.206170e-04	1.930894e-04	3.716894e-04	3.094816e-04	-100	-100	100	100
THFGLUS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THIORDXi	3.240720e-05	1.097869e-04	9.419393e-05	2.983649e-05	2.978039e-05	1.955309e-05	1.813999e-05	1.105679e-05	1.832047e-05	3.370039e-05	6.247958e-05	1.102558e-04	3.327371e-05	3.180143e-05	1.581355e-05	1.900587e-05	2.299425e-05	8.098760e-04	2.001967e-03	1.932474e-03	7.026980e-04	6.342968e-04	5.248440e-04	4.052582e-04	3.201395e-04	4.320829e-04	9.724142e-04	1.669448e-03	2.248497e-03	6.465098e-04	7.129972e-04	3.759623e-04	4.476155e-04	4.920242e-04	100	100	100	100
THPAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRA2i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRAi	9.191829e-07	1.616323e-05	1.347814e-05	1.775590e-05	2.045736e-05	2.727168e-05	1.379998e-05	1.491547e-05	2.360702e-05	4.061629e-06	1.447942e-05	1.136140e-05	9.139848e-06	1.835709e-05	1.415037e-05	1.087706e-05	1.043624e-05	9.760702e-05	3.977745e-04	3.932500e-04	4.090531e-04	4.210817e-04	5.207416e-04	3.270731e-04	3.459307e-04	4.642404e-04	2.058720e-04	4.050754e-04	3.875947e-04	3.294361e-04	4.466212e-04	3.545038e-04	3.357684e-04	3.281150e-04	-100	100	100	100
THRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRD_L	3.140906e-06	2.517017e-06	3.377031e-06	1.069840e-06	5.039607e-06	5.460270e-06	2.739030e-06	2.982641e-06	1.609145e-06	7.197509e-06	5.461788e-06	1.483469e-06	0	1.155004e-06	2.333584e-06	7.289726e-07	1.752245e-06	1.282479e-04	1.258415e-04	1.427953e-04	7.564910e-05	1.559950e-04	1.657649e-04	9.700560e-05	1.054275e-04	8.045255e-05	1.922461e-04	1.940554e-04	1.048971e-04	0	8.167115e-05	9.524938e-05	4.309274e-05	8.760470e-05	-100	-100	100	100
THRPDC	1.302544e-07	1.127946e-07	8.819676e-08	1.323876e-08	1.370003e-08	1.410351e-08	5.980752e-09	6.233878e-09	6.659859e-09	1.161245e-07	8.726648e-08	7.197752e-08	6.483909e-08	1.273420e-08	1.436403e-08	1.661573e-08	1.679806e-08	1.396500e-10	2.379119e-10	2.737981e-10	5.975310e-11	5.720751e-11	6.245300e-11	2.491122e-11	2.592010e-11	2.879765e-11	1.849892e-10	2.831505e-10	3.231052e-10	2.273744e-10	5.768129e-11	6.797388e-11	7.281432e-11	7.486346e-11	100	100	100	-100
THRS	4.589836e-03	3.990720e-03	3.124623e-03	4.850551e-04	5.079707e-04	5.294486e-04	2.278070e-04	2.376014e-04	2.605001e-04	4.100050e-03	3.092180e-03	2.546832e-03	2.291817e-03	4.678230e-04	5.221732e-04	5.965671e-04	6.035686e-04	1.685212e-04	4.207727e-04	4.314037e-04	4.159572e-04	4.488178e-04	5.462403e-04	3.435885e-04	3.615403e-04	4.734833e-04	2.847052e-04	4.489921e-04	4.015695e-04	3.294826e-04	4.539591e-04	3.669655e-04	3.385140e-04	3.395430e-04	100	100	100	100
THRTRS	4.585510e-03	3.970849e-03	3.104901e-03	4.660608e-04	4.822994e-04	4.965035e-04	2.105479e-04	2.194590e-04	2.344554e-04	4.088078e-03	3.072151e-03	2.533915e-03	2.282612e-03	4.482982e-04	5.056749e-04	5.849444e-04	5.913634e-04	4.916276e-06	8.375512e-06	9.638859e-06	2.103563e-06	2.013948e-06	2.198611e-06	8.769808e-07	9.124979e-07	1.013800e-06	6.512408e-06	9.968104e-06	1.137468e-05	8.004548e-06	2.030627e-06	2.392970e-06	2.563374e-06	2.635512e-06	100	100	100	-100
THYDNAPS	1.190912e-07	1.759714e-07	1.940973e-07	4.058827e-07	4.944530e-07	4.214189e-07	3.960050e-07	2.119954e-07	3.296578e-07	1.606406e-07	2.549221e-07	4.407473e-07	3.682415e-07	3.156811e-07	2.764843e-07	5.363349e-07	4.414218e-07	3.180946e-06	5.562479e-06	6.135465e-06	9.611328e-06	1.104639e-05	1.052810e-05	1.003224e-05	7.525025e-06	9.713675e-06	4.634976e-06	7.355311e-06	9.847537e-06	9.199589e-06	9.162151e-06	8.741608e-06	1.272117e-05	1.179161e-05	-100	-100	-100	100
THZPSN3	3.875025e-07	3.355600e-07	2.623824e-07	3.938487e-08	4.075713e-08	4.195746e-08	1.779253e-08	1.854557e-08	1.981285e-08	3.454665e-07	2.596148e-07	2.141307e-07	1.928941e-07	3.788383e-08	4.273249e-08	4.943124e-08	4.997367e-08	4.154541e-10	7.077799e-10	8.145401e-10	1.777634e-10	1.701904e-10	1.857956e-10	7.411002e-11	7.711142e-11	8.567202e-11	5.503367e-10	8.423632e-10	9.612269e-10	6.764312e-10	1.715999e-10	2.022200e-10	2.166201e-10	2.227162e-10	100	100	100	-100
TKT1	-3.333084e-03	-2.800641e-03	-2.129296e-03	-3.141713e-04	-3.408085e-04	-3.483337e-04	-1.512053e-04	-1.568679e-04	-1.701637e-04	-2.958661e-03	-2.220394e-03	-1.764982e-03	-1.649095e-03	-2.942747e-04	-3.549420e-04	-4.143727e-04	-4.165672e-04	1.078538e-04	1.845353e-03	2.203521e-03	6.594919e-04	4.537525e-04	5.132838e-04	1.614273e-04	2.443715e-04	2.104271e-04	4.300906e-04	4.300564e-04	1.804705e-03	3.807913e-04	7.102575e-04	4.601946e-04	4.296835e-04	5.050141e-04	-100	-100	-100	100
TKT2	-8.273053e-03	-7.138105e-03	-5.716369e-03	-1.261108e-03	-1.733200e-03	-1.498935e-03	-9.780903e-04	-1.349331e-03	-1.104070e-03	-7.450340e-03	-5.777054e-03	-4.889209e-03	-4.383947e-03	-1.159770e-03	-1.519813e-03	-2.075512e-03	-1.589244e-03	5.989685e-03	8.834048e-03	1.185987e-02	1.696964e-02	2.391043e-02	2.039726e-02	2.115905e-02	2.736024e-02	2.417951e-02	8.195506e-03	1.299607e-02	1.562259e-02	1.463345e-02	1.783249e-02	2.252480e-02	3.066789e-02	2.212629e-02	-100	-100	-100	100
TKT2h	-9.842120e-05	-1.428984e-04	-3.012097e-04	-4.480611e-04	-8.725588e-04	-6.217197e-04	-5.963541e-04	-9.535263e-04	-6.812815e-04	-1.757110e-04	-3.071175e-04	-4.562017e-04	-3.260970e-04	-3.913201e-04	-6.330254e-04	-1.043342e-03	-5.450939e-04	5.987993e-03	8.798157e-03	1.188456e-02	1.695686e-02	2.390492e-02	2.039098e-02	2.115859e-02	2.735937e-02	2.417837e-02	8.185523e-03	1.299428e-02	1.564726e-02	1.462837e-02	1.781744e-02	2.252003e-02	3.066422e-02	2.212424e-02	100	100	100	100
TMDK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMDPP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMDSf	7.271601e-04	6.296885e-04	4.923684e-04	7.390690e-05	7.648197e-05	7.873444e-05	3.338823e-05	3.480133e-05	3.717942e-05	6.482783e-04	4.871750e-04	4.018226e-04	3.619716e-04	7.109014e-05	8.018881e-05	9.275920e-05	9.377710e-05	7.796122e-07	1.328170e-06	1.528509e-06	3.335785e-07	3.193674e-07	3.486510e-07	1.390697e-07	1.447019e-07	1.607661e-07	1.032723e-06	1.580720e-06	1.803771e-06	1.269344e-06	3.220123e-07	3.794719e-07	4.064942e-07	4.179337e-07	100	100	100	-100
TMPK	4.749317e-07	6.975320e-07	6.622688e-07	2.853541e-07	3.013045e-07	4.195746e-08	6.077857e-07	3.347040e-07	3.619601e-07	6.208689e-07	4.787093e-07	8.979195e-07	9.194272e-07	3.788383e-08	1.306781e-06	7.519890e-07	1.124533e-06	6.182179e-06	1.809679e-05	1.999232e-05	1.739265e-05	1.842348e-05	1.857956e-10	2.950000e-05	2.235578e-05	2.419346e-05	1.376874e-05	1.549231e-05	2.790997e-05	2.965465e-05	1.715999e-10	4.467746e-05	3.512437e-05	4.385991e-05	100	100	-100	-100
TMPPP	3.875025e-07	3.355600e-07	2.623824e-07	3.938487e-08	4.075713e-08	4.195746e-08	1.779253e-08	1.854557e-08	1.981285e-08	3.454665e-07	2.596148e-07	2.141307e-07	1.928941e-07	3.788383e-08	4.273249e-08	4.943124e-08	4.997367e-08	4.154541e-10	7.077799e-10	8.145401e-10	1.777634e-10	1.701904e-10	1.857956e-10	7.411002e-11	7.711142e-11	8.567202e-11	5.503367e-10	8.423632e-10	9.612269e-10	6.764312e-10	1.715999e-10	2.022200e-10	2.166201e-10	2.227162e-10	100	100	100	-100
