"CSNt2","cytosine transport in via proton symport","","forward only","",""
"CSNt2r","cytosine transport in via proton symport, reversible","","reversible","",""
"CYSabc","L-cysteine uptake via ABC system","","forward only","",""
"CYSabc2","L-cysteine export via ABC system","","forward only","",""
"CYSt","L-cysteine export via facilitated transport","","forward only","",""
"CYTDt2","cytidine transport in via proton symport, reversible","","reversible","",""
"DADNt2","deoxyadenosine transport in via proton symport","","forward only","",""
"DALAt2r","D-alanine transport in via proton symport","","forward only","",""
"DAPabc","M-diaminopimelic acid ABC transport","","forward only","",""
"DCYTt2","deoxycytidine transport in via proton symport","","forward only","",""
"DDGLCNt2r","2-dehydro-3-deoxy-D-gluconate transport via proton symport, reversible","","reversible","",""
"DGSNt2","deoxyguanosine transport in via proton symport","","forward only","",""
"DHAt","Dihydroxyacetone transport via facilitated diffusion","","reversible","",""
"DINSt2","deoxyinosine transport in via proton symport","","forward only","",""
"D_LACt2","D-lactate transport via proton symport","","reversible","",""
"DRIBt","deoxyribose transport via diffusion","","reversible","",""
"DURIt2","deoxyuridine transport in via proton symport","","forward only","",""
"EPMt2","epimelibiose transport in via symport","","forward only","",""
"ETHAt2","ethanolamine transport in via proton symport","","forward only","",""
"ETOHt","ethanol reversible transport via diffusion","","reversible","",""
"FALDt","formaldehyde transport via diffusion","","reversible","",""
"FORti","formate transport via diffusion","","forward only","",""
"FRUpts","D-fructose transport via PEP:Pyr PTS","","forward only","",""
"FUMt2_2","Fumarate transport via proton symport (2 H)","","forward only","",""
"GALCTNt2","D-galactonate transport via proton symport","","forward only","",""
"GALIt2","1-alpha-D-Galactosyl-myo-inositol transport in via symport","","forward only","",""
"GALt4","galactose transport via sodium symport","","forward only","",""
"GGLt2","galactosylglycerol transport in via symport","","forward only","",""
"GLCNt2r","D-gluconate transport via proton symport, reversible","","reversible","",""
"GLCRt2r","D-glucarate transport via proton symport, reversible","","reversible","",""
"GLCt2","D-glucose transport in via proton symport","","forward only","",""
"GLNabc","L-glutamine transport via ABC system","","forward only","",""
"GLUabc","L-glutamate transport via ABC system","","forward only","",""
"GLUt2r","L-glutamate transport via proton symport, reversible","","reversible","",""
"GLYALDt","Glyceraldehyde facilitated diffusion","","reversible","",""
"GLYBabc","Glycine betaine transport via ABC system","","forward only","",""
"GLYBt2r","Glycine betaine transport via proton symport","","forward only","",""
"GLYCAt2r","D-glycerate transport via proton symport, reversible","","reversible","",""
"GLYCLTt2r","glycolate transport via proton symport (irreversible)","","forward only","",""
"GLYCLTt4","glycolate transport via sodium symport","","forward only","",""
"GLYCt","glycerol transport via channel","","reversible","",""
"GLYt2r","glycine reversible transport via proton symport","","reversible","",""
"GLYt4","glycine transport in via sodium symport","","forward only","",""
"GSNt2","guanosine transport in via proton symport","","forward only","",""
"GUAt","Guanine transport via diffusion","","reversible","",""
"GUAt2r","guanine transport in via proton symport","","forward only","",""
"H2O2t","hydrogen peroxide transport via diffusion","","reversible","",""
"H2Ot","H2O transport via diffusion","","reversible","",""
"H2St1","h2s transport","","reversible","",""
"HISt2r","L-histidine reversible transport via proton symport","","reversible","",""
"HOMt2","L-homoserineserine efflux via proton symport","","forward only","",""
"IDONt2r","L-idonate transport via proton symport, reversible","","reversible","",""
"ILEabc","L-isoleucine transport via ABC system","","forward only","",""
"INDOLEt2r","Indole transport via proton symport, reversible","","reversible","",""
"INOSTt4","Na+/myo-inositol symporter","","forward only","",""
"INSt2","inosine transport in via proton symport, reversible","","reversible","",""
"LALADGLUt","L-alanyl-D-glutamate transport in via proton symport","","forward only","",""
"LCTSabc","Lactose transport via ABC system","","forward only","",""
"LEUabc","L-leucine transport via ABC system","","forward only","",""
"LIPOt2","Lipoate transport via proton symport","","forward only","",""
"L_LACt2r","L-lactate reversible transport via proton symport","","reversible","",""
"LYSabc","L-lysine transport via ABC system","","forward only","",""
"LYSt2r","L-lysine transport in via proton symport","","forward only","",""
"LYSt3r","L-lysine transport out via proton antiport","","forward only","",""
"LYXt2","L-Lyxose transport via proton symport","","forward only","",""
"MALt2_2","Malate transport via proton symport (2 H)","","forward only","",""
"MALt3","L-malate transport out via proton antiport","","forward only","",""
"MALTabc","maltose transport via ABC system","","forward only","",""
"MALTHXabc","maltohexaose transport via ABC system","","forward only","",""
"MALTPTabc","maltopentaose transport via ABC system","","forward only","",""
"MALTTRabc","Maltotriose transport via ABC system","","forward only","",""
"MALTTTRabc","maltotetraose transport via ABC system","","forward only","",""
"MANt2","D-mannose transport in via proton symport","","forward only","",""
"MELIBt2","melibiose transport in via symport","","forward only","",""
"MELTt2","melibiitol transport in via symport","","forward only","",""
"MEOHtr","Methanol reversible transport via diffusion","","reversible","",""
"METabc","L-methionine transport via ABC system","","forward only","",""
"MNLabc","mannitol transport via ABC system","","forward only","",""
"MNt2","manganese (Mn+2) transport in via proton symport","","forward only","",""
"N2Ot","nitrious oxide transport via diffusion","","reversible","",""
"NACt","Nicotinic acid uptake","","forward only","",""
"NMNP","NMN permease","","forward only","",""
"ORNabc","ornithine transport via ABC system","","forward only","",""
"OROTt2_2","Orotate transport via proton symport (2 H)","","forward only","",""
"PACALDt2r","phenylacetaldehyde reversible transport via proton symport","","reversible","",""
"PHEt2r","L-phenylalanine reversible transport via proton symport","","reversible","",""
"PNTOt4","Pantothenate sodium symporter","","forward only","",""
"PPAt4","Na+/Propionate symporter","","forward only","",""
"PROabc","L-proline transport via ABC system","","forward only","",""
"PROt2r","L-proline reversible transport via proton symport","","reversible","",""
"PROt4","Na+/Proline-L symporter","","forward only","",""
"PTRCabc","putrescine transport via ABC system","","forward only","",""
"PTRCt2","putrescine transport in via proton symport","","forward only","",""
"PYDAMt","pyridoxamine import","","forward only","",""
"PYDXNt","pyridoxine import","","forward only","",""
"PYDXt","pyridoxal import","","forward only","",""
"PYRt2","pyruvate reversible transport via proton symport","","reversible","",""
"RAFFINt2","raffinose transport in via symport","","forward only","",""
"RIBabc","D-ribose transport via ABC system","","forward only","",""
"RMNabc","L-rhamnose transport via ABC system","","forward only","",""
"SALCpts","salicin transport via PEP:Pyr PTS","","forward only","",""
"SBTabc","D-sorbitol transport via ABC system","","forward only","",""
"SERt2r","L-serine reversible transport via proton symport","","reversible","",""
"SKMt2","shikimate transport in via proton symport","","forward only","",""
"SPMDabc","spermidine transport via ABC system","","forward only","",""
"SPMDt3","spermidine transport out via proton antiport","","forward only","",""
"SUCCt2_2","succinate transport via proton symport (2 H)","","forward only","",""
"TARTt2_3","D-tartrate transport via proton symport (3 H)","","forward only","",""
"TAURabc","taurine transport via ABC system","","forward only","",""
"THMabc","thiamine transport via ABC system","","forward only","",""
"THMDt2","thymidine transport in via proton symport, reversible","","reversible","",""
"THRabc","L-threonine transport via ABC system","","forward only","",""
"THRt2","L-threonine efflux transport via proton antiport","","forward only","",""
"THYMt3r","thymine transport out via proton antiport, reversible","","reversible","",""
"TREabc","trehalose transport via ABC system","","forward only","",""
"TRPt2r","L-tryptophan reversible transport via proton symport","","reversible","",""
"TYRt2r","L-tyrosine reversible transport via proton symport","","reversible","",""
"URAt2","uracil transport in via proton symport, reversible","","reversible","",""
"UREAt","Urea transport via facilitate diffusion","","reversible","",""
"URIt2","uridine transport in via proton symport, reversible","","reversible","",""
"VALabc","L-valine transport via ABC system","","forward only","",""
"VANK","Vanillate/proton symport transport","","reversible","",""
"XANt2","xanthine transport in via proton symport","","forward only","",""
"XTSNt2","Xanthosine transport via proton symport","","reversible","",""
"XYLabc","D-xylose transport via ABC system","","forward only","",""
"XYLTabc","xylitol transport via ABC system","","forward only","",""
"ALATRS","Alanyl-tRNA synthetase","R03038","forward only","",""
"ARGTRS","Arginyl-tRNA synthetase","R03646","forward only","",""
"ASNTRS","Asparaginyl-tRNA synthetase","R03648","forward only","",""
"ASPTRS","Aspartyl-tRNA synthetase","R05577","forward only","",""
"CYSTRS","Cysteinyl-tRNA synthetase","R03650","forward only","",""
"FMETTRS","Methionyl-tRNA formyltransferase","R03940","forward only","",""
"GLNTRS","Glutaminyl-tRNA synthetase","R03652","forward only","",""
"GLYTRS","Glycyl-tRNA synthetase","R03654","forward only","",""
"HISTRS","Histidyl-tRNA synthetase","R03655","forward only","",""
"ILETRS","Isoleucyl-tRNA synthetase","R03656","forward only","",""
"LEUTRS","Leucyl-tRNA synthetase","R03657","forward only","",""
"LYSTRS","Lysyl-tRNA synthetase","R03658","forward only","",""
"METTRS","Methionyl-tRNA synthetase","R03659","forward only","",""
"PHETRS","Phenylalanyl-tRNA synthetase","R03660","forward only","",""
"PROTRS","Prolyl-tRNA synthetase","R03661","forward only","",""
"SERTRS","Seryl-tRNA synthetase","R03662","forward only","",""
"THRTRS","Threonyl-tRNA synthetase","R03663","forward only","",""
"TRPTRS","Tryptophanyl-tRNA synthetase","R03664","forward only","",""
"TYRTRS","tyrosyl-tRNA synthetase","R02918","forward only","",""
"VALTRS","Valyl-tRNA synthetase","R03665","forward only","",""
"34HPPOR","4-Hydroxyphenylpyruvate:oxygen oxidoreductase","R02521","forward only","-546.7 ± 13.3",""
"ANPRT","anthranilate phosphoribosyltransferase","R01073","forward only","54.5 ± 6.7","forward only "
"ANS","anthranilate synthase","R00986","forward only","-94.8 ± 13.1",""
"CHORM","chorismate mutase","R01715","forward only","-21.1 ± 15.4","reversible "
"CHORS","chorismate synthase","R01714","forward only","-65.6 ± 12.2",""
"DDPA","3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase","R01826","forward only","-69.3 ± 4.7",""
"DHQS","3-dehydroquinate synthase","R03083","forward only","-147.9 ± 10.0",""
"DHQTi","3-dehydroquinate dehydratase, irreversible","R03084","forward only","-5.3 ± 4.1","reversible "
"FANH","N-Formylanthranilate amidohydrolase","R00988","forward only","-48.3 ± 10.5",""
"FKYNH","N-Formyl-L-kynurenine amidohydrolase","R01959","forward only","-48.3 ± 10.5",""
"FUMAC","fumarylacetoacetase","R01364","forward only","92.3 ± 7.5",""
"HGNTOR","Homogentisate:oxygen 1,2-oxidoreductase (decyclizing)","R02519","forward only","-240.1 ± 10.3",""
"HKYNH","3-Hydroxy-L-kynurenine hydrolase","R02668","forward only","-71.3 ± 4.2",""
"IGPS","indole-3-glycerol-phosphate synthase","R03508","forward only","-103.2 ± 11.6",""
"KYN","kynureninase","R00987","forward only","-71.3 ± 4.2",""
"LFORKYNHYD","L-Formylkynurenine hydrolase","R03936","forward only","-71.3 ± 4.2",""
"MACACI","maleylacetoacetate isomerase","R03181","forward only","-0.0 ± 0.0","reversible "
"PEAMNO","Phenethylamine oxidase","R02613","forward only","-111.6 ± 9.0",""
"PHETA1","phenylalanine transaminase","R00694","reversible","-0.5 ± 4.1",""
"PHYCBOXL","L-Phenylalanine carboxy-lyase","R00699","forward only","-46.9 ± 9.9",""
"PPND","prephenate dehydrogenase","R01728","forward only","-31.0 ± 18.2",""
"PPNDH","prephenate dehydratase","R01373","forward only","-89.7 ± 18.3",""
"PRAIi","phosphoribosylanthranilate isomerase (irreversible)","R03509","forward only","-5.8 ± 2.4","reversible "
"PSCVT","3-phosphoshikimate 1-carboxyvinyltransferase","R03460","reversible","-12.8 ± 4.5",""
"SHK3Dr","shikimate dehydrogenase","R02413","reversible","80.1 ± 7.9","forward only "
"SHKK","shikimate kinase","R02412","forward only","-5.2 ± 9.2","reversible "
"TRPO2","L-Tryptophan:oxygen 2,3-oxidoreductase (decyclizing)","R00678","forward only","-321.9 ± 12.7",""
"TRPS1","tryptophan synthase (indoleglycerol phosphate)","R02722","forward only","-30.5 ± 6.2",""
"TRPS2","tryptophan synthase (indole)","R00674","forward only","-32.6 ± 2.2",""
"TRPS3","tryptophan synthase (indoleglycerol phosphate)","R02340","forward only","2.1 ± 5.8","reversible "
"TYRTA","tyrosine transaminase","R00734","reversible","0.0 ± 4.1 ",""
"ACONIs","aconitate isomerase (spontaneous)","R02244","reversible","3.7 ± 5.4",""
"ACONMT","Trans-aconitate methyltransferase","R05763","forward only","",""
"ATPM","ATP maintenance requirement","","forward only","",""
"BETALDHx","betaine-aldehyde dehydrogenase","R02565","forward only","-35.8 ± 2.2",""
"BETALDHy","betaine-aldehyde dehydrogenase","R02566","forward only","-34.8 ± 2.2",""
"CAT","catalase","R00009","forward only","-175.9 ± 13.3",""
"CCCR","crotonyl-CoA carboxylase/reductase","R09291","forward only","",""
"CHOLD","choline dehydrogenase","R08557","forward only","",""
"EMCCCM","(2R)-ethylmalonyl-CoA CoA-carbonylmutase","R09292","reversible","",""
"EME","ethylmalonyl-CoA epimerase","R09979","reversible","",""
"GTHPi","glutathione peridoxase","R00274","forward only","-275.8 ± 6.6",""
"HCO3E","HCO3 equilibration reaction","R10092","reversible","3.2 ± 8.4",""
"PRDX","Peroxidase (multiple substrates)","R00602","forward only","-292.3 ± 9.2",""
"SPODM","superoxide dismutase","R00275","forward only","-133.4 ± 8.3",""
"THIORDXi","hydrogen peroxide reductase (thioredoxin)","","forward only","",""
"REDS1","Malonyl-CoA-ACP transacylase (undecylprodigiosin ACP (redQ))","R01626","reversible","",""
"REDS10","3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0)","R04957","forward only","",""
"REDS11","3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0)","R04536","reversible","",""
"REDS12","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0)","R04537","forward only","",""
"REDS13x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C8:0)","R04958","forward only","",""
"REDS13y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0)","R04959","forward only","",""
"REDS14","3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0)","R04960","forward only","",""
"REDS15","3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0)","R04534","reversible","",""
"REDS16","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0)","R04535","forward only","",""
"REDS17x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C10:0)","R04961","forward only","",""
"REDS17y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C10:0)","R04962","forward only","",""
"REDS18","3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0)","R04963","forward only","",""
"REDS19","3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0)","R04964","reversible","",""
"REDS2","beta-ketoacyl-ACP synthase (2) (undecylprodigiosin ACP)","R10707","forward only","",""
"REDS20","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0)","R04965","forward only","",""
"REDS21x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:0)","R04724","forward only","",""
"REDS21y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:0)","R04725","forward only","",""
"REDS22","dodecanoyl-redQ thioesterase","R04014","forward only","",""
"REDS23","acyl-[acyl-carrier-protein] synthetase  (n-C12:0)","","forward only","",""
"REDS24","dodecanoyl imtermediate transferase","","forward only","",""
"REDS25","3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0)","","forward only","",""
"REDS26","glycine acyltransferase/alpha-oxoamine synthase","","forward only","",""
"REDS27","2-undecyl-4-pyrrolinone reductase/dehydratase","","forward only","",""
"REDS28","L-prolyladenylate synthase","","forward only","",""
"REDS29","L-prolyladenylate-PCP transaminoacylase","","forward only","",""
"REDS3","3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0)","R04533","reversible","",""
"REDS30","L-prolyl-RedO oxidase","","forward only","",""
"REDS31","pyrrole-2-carboxyl intermediate transferase","","forward only","",""
"REDS32","Malonyl-CoA-ACP transacylase (undecylprodigiosin ACP (redN))","R01626","reversible","",""
"REDS33","beta-keto-beta-pyrrolyl-propanoyl-[acyl-carrier-protein] synthase","","forward only","",""
"REDS34","L-serine acyltransferase/alpha-oxoamine synthase","","forward only","",""
"REDS35","4-hydroxy-2,2-bipyrrole-5-methanol methyltransferase","","forward only","",""
"REDS36","4-methoxy-2,2-bipyrrole-5-methanol dehydrogenase","","forward only","",""
"REDS37","undecylprodigiosin synthase","","forward only","",""
"REDS4","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0)","R04428","forward only","",""
"REDS5x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C4:0)","R04429","forward only","",""
"REDS5y","enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0)","R04430","forward only","",""
"REDS6","3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0)","R04952","forward only","",""
